album,name,artist,release_date,album_image_url,artist_image_url,id,year,featured_artists,artist_genres,artist_popularity,followers,track_number,tracks_on_album,album_label,explicit,duration_minutes,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,tempo_confidence,track_length,end_fade_in,start_fade_out,end_silence_time,uri,track_href,analysis_url,artist_uri,album_uri,artist_spotify_link,tatums_per_minute,beats_per_minute,bars_per_minute
The Eminem Show,Curtains Up - Skit,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,0ttF21hZCPw2merE3GsHcP,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,1,20,Aftermath,1,0.4971,18,0.378,0.122,2,-19.785,1,0.036,0.00697,0.958,0.125,0.0313,81.519,0.227,29.82667,0.13397,29.82667,0.0,spotify:track:0ttF21hZCPw2merE3GsHcP,https://api.spotify.com/v1/tracks/0ttF21hZCPw2merE3GsHcP,https://api.spotify.com/v1/audio-analysis/0ttF21hZCPw2merE3GsHcP,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,156.91007845503924,78.45503922751962,18.105009052504528
The Eminem Show,White America,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,15qrWkkYCfmtu1uRpGf48L,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,2,20,Aftermath,1,5.4091,66,0.558,0.615,1,-5.641,1,0.229,0.0103,0.0,0.105,0.16,76.673,0.31,324.54666,0.0,308.8254,15.721259999999972,spotify:track:15qrWkkYCfmtu1uRpGf48L,https://api.spotify.com/v1/tracks/15qrWkkYCfmtu1uRpGf48L,https://api.spotify.com/v1/audio-analysis/15qrWkkYCfmtu1uRpGf48L,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,151.96613114935943,75.98306557467971,19.22685844225472
The Eminem Show,Business,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,0x60P5taxdI5pcGbqbap6S,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,3,20,Aftermath,1,4.195333333333333,64,0.901,0.813,7,-4.509,1,0.199,0.0325,1.09e-05,0.144,0.502,96.442,0.698,251.72,0.0,248.11102,3.6089800000000025,spotify:track:0x60P5taxdI5pcGbqbap6S,https://api.spotify.com/v1/tracks/0x60P5taxdI5pcGbqbap6S,https://api.spotify.com/v1/audio-analysis/0x60P5taxdI5pcGbqbap6S,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,193.0716669315112,96.5358334657556,23.836008263149534
The Eminem Show,Cleanin' Out My Closet,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,7BMO7O7ImjV8HNTH74Tshv,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,4,20,Aftermath,1,4.964,71,0.908,0.758,9,-4.753,0,0.174,0.0687,0.0,0.0783,0.87,148.015,0.803,297.84,0.0,283.82913,14.010869999999954,spotify:track:7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/tracks/7BMO7O7ImjV8HNTH74Tshv,https://api.spotify.com/v1/audio-analysis/7BMO7O7ImjV8HNTH74Tshv,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,295.7292506043513,147.86462530217565,37.0668815471394
The Eminem Show,Square Dance,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,27mgDrExPa3obPAYXd3yQg,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,5,20,Aftermath,1,5.395333333333333,60,0.763,0.675,5,-1.797,0,0.223,0.0307,0.0,0.0876,0.724,82.0,0.101,323.72,2.58322,315.85526,7.86474000000004,spotify:track:27mgDrExPa3obPAYXd3yQg,https://api.spotify.com/v1/tracks/27mgDrExPa3obPAYXd3yQg,https://api.spotify.com/v1/audio-analysis/27mgDrExPa3obPAYXd3yQg,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,163.8452984060299,81.92264920301496,20.38798962065983
The Eminem Show,The Kiss - Skit,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,2J3CYFUn6eAuHz5S9IKape,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,6,20,Aftermath,1,1.2653333333333334,51,0.469,0.451,10,-13.949,0,0.404,0.193,1.62e-06,0.393,0.565,89.185,0.241,75.92,2.0956,75.92,0.0,spotify:track:2J3CYFUn6eAuHz5S9IKape,https://api.spotify.com/v1/tracks/2J3CYFUn6eAuHz5S9IKape,https://api.spotify.com/v1/audio-analysis/2J3CYFUn6eAuHz5S9IKape,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,178.60906217070598,89.30453108535299,21.338250790305583
The Eminem Show,Soldier,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,5QD28FqaM3jTfsqWwvRZwv,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,7,20,Aftermath,1,3.7702166666666668,62,0.851,0.92,8,-2.989,1,0.201,0.0319,0.000525,0.128,0.545,94.516,0.893,226.21333,0.0,223.59074,2.6225900000000024,spotify:track:5QD28FqaM3jTfsqWwvRZwv,https://api.spotify.com/v1/tracks/5QD28FqaM3jTfsqWwvRZwv,https://api.spotify.com/v1/audio-analysis/5QD28FqaM3jTfsqWwvRZwv,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,187.78761609633398,93.89380804816699,23.34083363909236
The Eminem Show,Say Goodbye Hollywood,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,288e3FhmVuCqPmNEfAH0h6,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,8,20,Aftermath,1,4.5473333333333334,58,0.717,0.664,9,-5.023,0,0.205,0.0529,0.0,0.096,0.717,94.331,0.796,272.84,0.31873,256.98105,15.858949999999993,spotify:track:288e3FhmVuCqPmNEfAH0h6,https://api.spotify.com/v1/tracks/288e3FhmVuCqPmNEfAH0h6,https://api.spotify.com/v1/audio-analysis/288e3FhmVuCqPmNEfAH0h6,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,188.24219322679957,94.12109661339979,23.530274153349946
The Eminem Show,Drips,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,7io19rjxOFu3pGuZgBI6Pk,2002,Obie Trice,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,9,20,Aftermath,1,4.760666666666666,56,0.813,0.687,8,-4.85,1,0.298,0.0346,0.0,0.0878,0.666,83.944,0.144,285.64,0.09878,285.64,0.0,spotify:track:7io19rjxOFu3pGuZgBI6Pk,https://api.spotify.com/v1/tracks/7io19rjxOFu3pGuZgBI6Pk,https://api.spotify.com/v1/audio-analysis/7io19rjxOFu3pGuZgBI6Pk,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,167.62358213135417,83.81179106567708,20.795406805769503
The Eminem Show,Without Me,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,7lQ8MOhq6IN2w8EYcFNSUk,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,10,20,Aftermath,1,4.838666666666667,84,0.908,0.669,7,-2.827,1,0.0738,0.00286,0.0,0.237,0.662,112.238,1.0,290.32,0.0,280.97305,9.346949999999993,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/tracks/7lQ8MOhq6IN2w8EYcFNSUk,https://api.spotify.com/v1/audio-analysis/7lQ8MOhq6IN2w8EYcFNSUk,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,224.4419950399559,112.22099751997796,28.1069165059245
The Eminem Show,Paul Rosenberg - Skit,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,0EgkVzDidmq4MP57jZFeik,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,11,20,Aftermath,1,0.3791,8,0.74,0.266,1,-17.222,1,0.947,0.986,0.0,0.508,0.963,70.633,0.0,22.74667,0.0,22.74667,0.0,spotify:track:0EgkVzDidmq4MP57jZFeik,https://api.spotify.com/v1/tracks/0EgkVzDidmq4MP57jZFeik,https://api.spotify.com/v1/audio-analysis/0EgkVzDidmq4MP57jZFeik,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,137.1669744130836,68.5834872065418,21.102611448166712
The Eminem Show,Sing For The Moment,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,3CpoeW0cZSDzIRv5z34F87,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,12,20,Aftermath,1,5.6591,71,0.668,0.824,5,-4.164,0,0.137,0.0017,3.05e-06,0.0426,0.185,163.961,0.5,339.54666,0.0,331.13977,8.406889999999976,spotify:track:3CpoeW0cZSDzIRv5z34F87,https://api.spotify.com/v1/tracks/3CpoeW0cZSDzIRv5z34F87,https://api.spotify.com/v1/audio-analysis/3CpoeW0cZSDzIRv5z34F87,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,326.9071053701119,163.45355268505594,40.642504991959854
The Eminem Show,Superman,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,4woTEX1wYOTGDqNXuavlRC,2002,Dina Rae,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,13,20,Aftermath,1,5.838666666666667,72,0.802,0.755,4,-3.138,0,0.0564,0.0215,0.0,0.295,0.58,130.027,0.739,350.32,0.0,342.3608,7.95920000000001,spotify:track:4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/tracks/4woTEX1wYOTGDqNXuavlRC,https://api.spotify.com/v1/audio-analysis/4woTEX1wYOTGDqNXuavlRC,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,259.30577757478875,129.65288878739437,32.370404201872574
The Eminem Show,Hailie's Song,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,6Db8IlZ7YY1pfIjJllejyH,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,14,20,Aftermath,1,5.344,63,0.787,0.731,7,-3.295,1,0.156,0.0168,8.7e-05,0.0839,0.511,80.98,0.03,320.64,0.0,305.77197,14.868029999999976,spotify:track:6Db8IlZ7YY1pfIjJllejyH,https://api.spotify.com/v1/tracks/6Db8IlZ7YY1pfIjJllejyH,https://api.spotify.com/v1/audio-analysis/6Db8IlZ7YY1pfIjJllejyH,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,162.0508982035928,81.0254491017964,20.396706586826348
The Eminem Show,Steve Berman - Skit,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,5ZxX55HFfi4aofGTxMp58x,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,15,20,Aftermath,1,0.5517666666666666,50,0.682,0.0987,1,-22.723,1,0.612,0.133,0.0,0.105,0.396,100.247,0.017,33.10667,0.16327,33.10667,0.0,spotify:track:5ZxX55HFfi4aofGTxMp58x,https://api.spotify.com/v1/tracks/5ZxX55HFfi4aofGTxMp58x,https://api.spotify.com/v1/audio-analysis/5ZxX55HFfi4aofGTxMp58x,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,199.35963269497978,99.67981634748989,23.560683863952157
The Eminem Show,When The Music Stops,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,73qINA7ccO03wxD8nsJalr,2002,D12,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,16,20,Aftermath,1,4.48355,60,0.722,0.553,8,-3.578,0,0.118,0.0455,0.0,0.08,0.093,92.996,0.846,269.01334,0.0,269.01334,0.0,spotify:track:73qINA7ccO03wxD8nsJalr,https://api.spotify.com/v1/tracks/73qINA7ccO03wxD8nsJalr,https://api.spotify.com/v1/audio-analysis/73qINA7ccO03wxD8nsJalr,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,185.56724024489523,92.78362012244762,30.779181675235026
The Eminem Show,Say What You Say,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,4EQkcrSLF3QdlwNca7sMXY,2002,Dr. Dre,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,17,20,Aftermath,1,5.164883333333333,57,0.89,0.541,2,-3.672,1,0.418,0.179,0.0,0.167,0.428,113.411,0.167,309.89334,0.0,303.99564,5.897700000000043,spotify:track:4EQkcrSLF3QdlwNca7sMXY,https://api.spotify.com/v1/tracks/4EQkcrSLF3QdlwNca7sMXY,https://api.spotify.com/v1/audio-analysis/4EQkcrSLF3QdlwNca7sMXY,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,226.14257179090848,113.07128589545424,28.26782147386356
The Eminem Show,'Till I Collapse,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,4xkOaSrkexMciUUogZKVTS,2002,Nate Dogg,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,18,20,Aftermath,1,4.9631,84,0.548,0.847,1,-3.237,1,0.186,0.0622,0.0,0.0816,0.1,171.447,0.331,297.78668,0.0,288.38022,9.406459999999981,spotify:track:4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/tracks/4xkOaSrkexMciUUogZKVTS,https://api.spotify.com/v1/audio-analysis/4xkOaSrkexMciUUogZKVTS,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,343.3338034696057,171.66690173480285,43.11821240756785
The Eminem Show,My Dad's Gone Crazy,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,3F14hbIqy1JKKLTb1mzdYV,2002,Hailie Jade,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,19,20,Aftermath,1,4.450216666666667,60,0.73,0.698,7,-5.089,1,0.508,0.0986,0.0,0.322,0.711,176.146,0.109,267.01334,0.11025,267.01334,0.0,spotify:track:3F14hbIqy1JKKLTb1mzdYV,https://api.spotify.com/v1/tracks/3F14hbIqy1JKKLTb1mzdYV,https://api.spotify.com/v1/audio-analysis/3F14hbIqy1JKKLTb1mzdYV,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,351.89297899353215,175.94648949676608,44.26750757453757
The Eminem Show,Curtains Close,Eminem,2002-05-26,https://i.scdn.co/image/ab67616d0000b2736ca5c90113b30c3c43ffb8f4,https://i.scdn.co/image/56f4762485066b4ef867b96e16775f2b5b4db277,51LeDAMy6nWqKdjVo7jK4j,2002,No Features,"['detroit hip hop', 'hip hop', 'rap']",94,43779354,20,20,Aftermath,1,1.0311,49,0.572,0.412,11,-20.224,1,0.54,0.518,0.00026,0.334,0.685,99.314,0.063,61.86667,0.0,54.56689,7.299779999999998,spotify:track:51LeDAMy6nWqKdjVo7jK4j,https://api.spotify.com/v1/tracks/51LeDAMy6nWqKdjVo7jK4j,https://api.spotify.com/v1/audio-analysis/51LeDAMy6nWqKdjVo7jK4j,spotify:artist:7dGJo4pcD2V6oG8kP0tJRR,spotify:album:2cWBwpqMsDJC1ZUwz813lo,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,186.20890311318013,93.10445155659006,30.064979148482205
An Awesome Wave,Intro,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51,3Hbd6gPZ0QErPWXVkC6GRt,2012,No Features,"['indie rock', 'modern rock']",75,2808799,1,14,Canvasback/ATL,0,2.6302166666666666,46,0.583,0.8,11,-8.505,0,0.0349,0.444,0.843,0.201,0.253,144.024,0.533,157.81332,0.62803,157.81334,-2.0000000006348273e-05,spotify:track:3Hbd6gPZ0QErPWXVkC6GRt,https://api.spotify.com/v1/tracks/3Hbd6gPZ0QErPWXVkC6GRt,https://api.spotify.com/v1/audio-analysis/3Hbd6gPZ0QErPWXVkC6GRt,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:6k3vC8nep1BfqAIJ81L6OL,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,286.66839867438046,143.33419933719023,36.118697445711064
An Awesome Wave,Interlude 1,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51,6EVbOYrewYsrt8AGyZodyh,2012,No Features,"['indie rock', 'modern rock']",75,2808799,2,14,Canvasback/ATL,0,1.2013333333333334,45,0.613,0.128,2,-13.851,1,0.464,0.872,0.0,0.1,0.321,179.205,0.595,72.08,0.0,66.35102,5.728979999999993,spotify:track:6EVbOYrewYsrt8AGyZodyh,https://api.spotify.com/v1/tracks/6EVbOYrewYsrt8AGyZodyh,https://api.spotify.com/v1/audio-analysis/6EVbOYrewYsrt8AGyZodyh,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:6k3vC8nep1BfqAIJ81L6OL,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,349.6115427302997,174.80577136514984,42.45283018867924
An Awesome Wave,Tessellate,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51,1o22EcqsCANhwYdaNOSdwS,2012,No Features,"['indie rock', 'modern rock']",75,2808799,3,14,Canvasback/ATL,0,3.0233333333333334,57,0.702,0.607,2,-6.509,1,0.0405,0.364,0.0263,0.123,0.436,116.961,0.616,181.4,0.0,173.40082,7.9991799999999955,spotify:track:1o22EcqsCANhwYdaNOSdwS,https://api.spotify.com/v1/tracks/1o22EcqsCANhwYdaNOSdwS,https://api.spotify.com/v1/audio-analysis/1o22EcqsCANhwYdaNOSdwS,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:6k3vC8nep1BfqAIJ81L6OL,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,226.24035281146635,113.12017640573318,28.44542447629548
An Awesome Wave,Breezeblocks,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51,3n69hLUdIsSa1WlRmjMZlW,2012,No Features,"['indie rock', 'modern rock']",75,2808799,4,14,Canvasback/ATL,0,3.784666666666667,73,0.616,0.656,5,-7.298,1,0.0344,0.096,0.000879,0.205,0.286,150.071,0.088,227.08,0.08667,223.93906,3.1409400000000005,spotify:track:3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/tracks/3n69hLUdIsSa1WlRmjMZlW,https://api.spotify.com/v1/audio-analysis/3n69hLUdIsSa1WlRmjMZlW,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:6k3vC8nep1BfqAIJ81L6OL,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,296.9878456931478,148.4939228465739,36.99136868064118
An Awesome Wave,Interlude 2,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51,5bp6twky1rHu72giADl7Mv,2012,No Features,"['indie rock', 'modern rock']",75,2808799,5,14,Canvasback/ATL,0,1.29,46,0.484,0.0881,9,-27.743,1,0.0412,0.961,0.967,0.373,0.363,116.116,0.649,77.4,2.19429,67.34948,10.050520000000006,spotify:track:5bp6twky1rHu72giADl7Mv,https://api.spotify.com/v1/tracks/5bp6twky1rHu72giADl7Mv,https://api.spotify.com/v1/audio-analysis/5bp6twky1rHu72giADl7Mv,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:6k3vC8nep1BfqAIJ81L6OL,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,204.65116279069767,102.32558139534883,24.806201550387595
An Awesome Wave,Something Good,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51,3xqxETvPg43KWP0HOGiOmu,2012,No Features,"['indie rock', 'modern rock']",75,2808799,6,14,Canvasback/ATL,0,3.622,55,0.682,0.581,7,-10.339,1,0.0295,0.714,0.324,0.0802,0.539,108.981,0.81,217.32,0.0,202.90176,14.418239999999997,spotify:track:3xqxETvPg43KWP0HOGiOmu,https://api.spotify.com/v1/tracks/3xqxETvPg43KWP0HOGiOmu,https://api.spotify.com/v1/audio-analysis/3xqxETvPg43KWP0HOGiOmu,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:6k3vC8nep1BfqAIJ81L6OL,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,209.27664273881834,104.63832136940917,26.228602981778025
An Awesome Wave,Dissolve Me,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51,2Dv7PTwSoB17f3VFDIKw8m,2012,No Features,"['indie rock', 'modern rock']",75,2808799,7,14,Canvasback/ATL,0,3.98355,52,0.575,0.603,2,-8.2,1,0.0376,0.101,0.0381,0.0858,0.12,107.947,0.48,239.01334,0.0,229.61052,9.402819999999991,spotify:track:2Dv7PTwSoB17f3VFDIKw8m,https://api.spotify.com/v1/tracks/2Dv7PTwSoB17f3VFDIKw8m,https://api.spotify.com/v1/audio-analysis/2Dv7PTwSoB17f3VFDIKw8m,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:6k3vC8nep1BfqAIJ81L6OL,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,209.8630618418245,104.93153092091225,26.358398915540157
An Awesome Wave,Matilda,alt-J,2012-09-18,https://i.scdn.co/image/ab67616d0000b27369592e88bb29d610a35118f8,https://i.scdn.co/image/7ac54cbec2f1b3f5f1b7f6fc23acb9d00c70fb51,3aA5fk4c6a7e5HM4rJqkSF,2012,No Features,"['indie rock', 'modern rock']",75,2808799,8,14,Canvasback/ATL,0,3.7986666666666666,54,0.576,0.653,2,-9.132,1,0.03,0.779,0.361,0.113,0.209,147.867,0.17,227.92,0.0,216.24744,11.672559999999976,spotify:track:3aA5fk4c6a7e5HM4rJqkSF,https://api.spotify.com/v1/tracks/3aA5fk4c6a7e5HM4rJqkSF,https://api.spotify.com/v1/audio-analysis/3aA5fk4c6a7e5HM4rJqkSF,spotify:artist:3XHO7cRUPCLOr6jwp8vsx5,spotify:album:6k3vC8nep1BfqAIJ81L6OL,https://open.spotify.com/artist/3XHO7cRUPCLOr6jwp8vsx5,283.7837837837838,141.8918918918919,35.275535275535276
